d,unixTs,sopr
2015-12-10,1449705600,1.0045234171703266
2015-12-11,1449792000,1.0088917903100778
2015-12-12,1449878400,1.003301602889405
2015-12-13,1449964800,1.0021237805962933
2015-12-14,1450051200,1.0067466286542144
2015-12-15,1450137600,1.0068056451559368
2015-12-16,1450224000,1.002504228614921
2015-12-17,1450310400,1.0031530714784063
2015-12-18,1450396800,1.0048944753317142
2015-12-19,1450483200,1.0033626857050864
2015-12-20,1450569600,1.000208812550796
2015-12-21,1450656000,1.0002809467702243
2015-12-22,1450742400,1.0010351286188908
2015-12-23,1450828800,1.002664836116127
2015-12-24,1450915200,1.0033110307443955
2015-12-25,1451001600,1.0040957768018755
2015-12-26,1451088000,0.9965226915361858
2015-12-27,1451174400,0.9985963629130014
2015-12-28,1451260800,1.000061902167568
2015-12-29,1451347200,1.0003118958478512
2015-12-30,1451433600,1.0008103475256893
2015-12-31,1451520000,1.0083403078489512
2016-01-01,1451606400,1.0026608632236718
2016-01-02,1451692800,1.0014637794268513
2016-01-03,1451779200,1.0052773900342993
2016-01-04,1451865600,1.0052092916768212
2016-01-05,1451952000,1.0031046541460849
2016-01-06,1452038400,1.0025734128893817
2016-01-07,1452124800,1.0238752307811558
2016-01-08,1452211200,1.0094533059366444
2016-01-09,1452297600,1.0036766237488073
2016-01-10,1452384000,1.0158846938883221
2016-01-11,1452470400,1.0064616615380466
2016-01-12,1452556800,1.0048903567130043
2016-01-13,1452643200,0.9967736581427248
2016-01-14,1452729600,0.999276757871943
2016-01-15,1452816000,0.9856642260715551
2016-01-16,1452902400,0.9911421402309528
2016-01-17,1452988800,0.9999520308089852
2016-01-18,1453075200,0.9990670392822811
2016-01-19,1453161600,0.9995766746332495
2016-01-20,1453248000,1.0038110262346522
2016-01-21,1453334400,1.000839619001263
2016-01-22,1453420800,0.9927238348192545
2016-01-23,1453507200,1.0000305032151635
2016-01-24,1453593600,1.0001208938536694
2016-01-25,1453680000,1.0003799457490332
2016-01-26,1453766400,1.0001738573858325
2016-01-27,1453852800,1.000018216711637
2016-01-28,1453939200,0.9973585480099288
2016-01-29,1454025600,0.9974550987004723
2016-01-30,1454112000,1.0012448427000027
2016-01-31,1454198400,0.9990393289237468
2016-02-01,1454284800,0.9952355866826315
2016-02-02,1454371200,0.9984459834762827
2016-02-03,1454457600,0.9944041852633857
2016-02-04,1454544000,1.00276637360971
2016-02-05,1454630400,1.000083732101227
2016-02-06,1454716800,0.9975735245298792
2016-02-07,1454803200,1.0002700440102987
2016-02-08,1454889600,0.9978315475754048
2016-02-09,1454976000,0.9963606254149688
2016-02-10,1455062400,1.0014967257528467
2016-02-11,1455148800,1.0002081990946055
2016-02-12,1455235200,1.0013028149208107
2016-02-13,1455321600,1.0019633710854787
2016-02-14,1455408000,1.0040004838705094
2016-02-15,1455494400,1.0015374659495837
2016-02-16,1455580800,1.0038401801295733
2016-02-17,1455667200,1.0060707310840227
2016-02-18,1455753600,1.0024158897591493
2016-02-19,1455840000,1.0026640277548156
2016-02-20,1455926400,1.0036436211988076
2016-02-21,1456012800,1.0018222473460283
2016-02-22,1456099200,1.0021252815312285
2016-02-23,1456185600,0.999556007508685
2016-02-24,1456272000,1.0015430353972739
2016-02-25,1456358400,1.0010892759038068
2016-02-26,1456444800,1.0016520971850444
2016-02-27,1456531200,1.0017131610796017
2016-02-28,1456617600,1.0011659634770362
2016-02-29,1456704000,1.0022560170413815
2016-03-01,1456790400,1.0019657180015842
2016-03-02,1456876800,1.0005771784775315
2016-03-03,1456963200,1.0007336764103343
2016-03-04,1457049600,1.000137969748517
2016-03-05,1457136000,0.9998272634678429
2016-03-06,1457222400,1.00087343556111
2016-03-07,1457308800,1.0017605452848088
2016-03-08,1457395200,1.000378034916255
2016-03-09,1457481600,0.997503690193108
2016-03-10,1457568000,1.0018573750700301
2016-03-11,1457654400,1.0023298601765838
2016-03-12,1457740800,0.9999958475877169
2016-03-13,1457827200,1.0012902723318964
2016-03-14,1457913600,1.0017528614804303
2016-03-15,1458000000,1.0009179671651809
2016-03-16,1458086400,1.0002966426790283
2016-03-17,1458172800,1.000720627794037
2016-03-18,1458259200,0.9998932795837943
2016-03-19,1458345600,0.9984727190679497
2016-03-20,1458432000,1.0008239993934656
2016-03-21,1458518400,1.002269345431368
2016-03-22,1458604800,1.0037152097053623
2016-03-23,1458691200,1.0014232314263778
2016-03-24,1458777600,1.0019722568822247
2016-03-25,1458864000,1.0023611754270663
2016-03-26,1458950400,1.0034073744205718
2016-03-27,1459036800,1.0033140766164739
2016-03-28,1459123200,1.0034774769189945
2016-03-29,1459209600,1.0004725472429576
2016-03-30,1459296000,1.0002675675317805
2016-03-31,1459382400,1.0021866432593125
2016-04-01,1459468800,1.0014836126829043
2016-04-02,1459555200,1.0016957993596973
2016-04-03,1459641600,1.0014529775083516
2016-04-04,1459728000,1.0012231203710154
2016-04-05,1459814400,1.0022768552348553
2016-04-06,1459900800,1.0042902390392368
2016-04-07,1459987200,1.008829667415172
2016-04-08,1460073600,1.000340755936825
2016-04-09,1460160000,1.000105803377341
2016-04-10,1460246400,1.00679540856851
2016-04-11,1460332800,1.0012342764335211
2016-04-12,1460419200,1.0025111863031066
2016-04-13,1460505600,1.0007109696631276
2016-04-14,1460592000,1.0006009564103489
2016-04-15,1460678400,1.0012240286262604
2016-04-16,1460764800,1.0014761253879905
2016-04-17,1460851200,1.0003091617528446
2016-04-18,1460937600,1.0004949233514773
2016-04-19,1461024000,1.0013239215868321
2016-04-20,1461110400,1.0021703425357602
2016-04-21,1461196800,1.002103044114051
2016-04-22,1461283200,1.0018193268817719
2016-04-23,1461369600,1.00303387352482
2016-04-24,1461456000,1.003642206149863
2016-04-25,1461542400,1.0081476863128729
2016-04-26,1461628800,1.0061121591233781
2016-04-27,1461715200,1.0001516571272746
2016-04-28,1461801600,1.0004645289482674
2016-04-29,1461888000,1.0022762584587082
2016-04-30,1461974400,1.0015888382466225
2016-05-01,1462060800,1.0053349712372073
2016-05-02,1462147200,0.9998099074653005
2016-05-03,1462233600,1.0010881750523621
2016-05-04,1462320000,1.0010917241205006
2016-05-05,1462406400,1.001239643161654
2016-05-06,1462492800,1.0043581493568654
2016-05-07,1462579200,1.0038632721586251
2016-05-08,1462665600,1.0023386349206738
2016-05-09,1462752000,1.002631752791705
2016-05-10,1462838400,1.0020767421694425
2016-05-11,1462924800,1.0021887579725413
2016-05-12,1463011200,1.0010735613214403
2016-05-13,1463097600,1.0010830332304135
2016-05-14,1463184000,1.003598248156969
2016-05-15,1463270400,1.0015548829940408
2016-05-16,1463356800,0.9999895151142144
2016-05-17,1463443200,1.0127114900621415
2016-05-18,1463529600,1.0020103636038002
2016-05-19,1463616000,1.0012756107747762
2016-05-20,1463702400,1.0014328191957194
2016-05-21,1463788800,1.00094901657412
2016-05-22,1463875200,1.000230904181715
2016-05-23,1463961600,1.0019728930126095
2016-05-24,1464048000,1.0008367708092039
2016-05-25,1464134400,1.002329784001704
2016-05-26,1464220800,1.0016332201508151
2016-05-27,1464307200,1.0100117895954024
2016-05-28,1464393600,1.0099336916890949
2016-05-29,1464480000,1.0112798318489384
2016-05-30,1464566400,1.0154983829973845
2016-05-31,1464652800,1.0097709543386957
2016-06-01,1464739200,1.008377337861218
2016-06-02,1464825600,1.0133396393558651
2016-06-03,1464912000,1.0119511058799946
2016-06-04,1464998400,1.0133442240491328
2016-06-05,1465084800,1.0084753090965086
2016-06-06,1465171200,1.0131887032086473
2016-06-07,1465257600,1.0057801415163259
2016-06-08,1465344000,1.0091257665881592
2016-06-09,1465430400,1.0055271821023501
2016-06-10,1465516800,1.0061764713356647
2016-06-11,1465603200,1.0088284828938248
2016-06-12,1465689600,1.0211994843736452
2016-06-13,1465776000,1.0349413750078618
2016-06-14,1465862400,1.0121229160856529
2016-06-15,1465948800,1.0209322270559777
2016-06-16,1466035200,1.035237020839538
2016-06-17,1466121600,1.0130263039998597
2016-06-18,1466208000,1.0109284897873954
2016-06-19,1466294400,1.0084538968912902
2016-06-20,1466380800,1.005511603644457
2016-06-21,1466467200,1.0019882233040365
2016-06-22,1466553600,0.9914244668554597
2016-06-23,1466640000,0.9958342633345181
2016-06-24,1466726400,1.009181268836283
2016-06-25,1466812800,1.009021015865827
2016-06-26,1466899200,0.9956549029446503
2016-06-27,1466985600,1.00498558027845
2016-06-28,1467072000,1.0026236762625205
2016-06-29,1467158400,0.9984608766714917
2016-06-30,1467244800,1.0118082462594669
2016-07-01,1467331200,1.0077180699087884
2016-07-02,1467417600,1.006543136659052
2016-07-03,1467504000,1.0009350758143662
2016-07-04,1467590400,1.0034113251761814
2016-07-05,1467676800,1.0062047479580332
2016-07-06,1467763200,1.0049590775005903
2016-07-07,1467849600,0.9967194395355511
2016-07-08,1467936000,1.0034230642872717
2016-07-09,1468022400,1.0054360126650757
2016-07-10,1468108800,1.0049866407916839
2016-07-11,1468195200,1.005535848391435
2016-07-12,1468281600,1.0040665870625387
2016-07-13,1468368000,1.0031851531783507
2016-07-14,1468454400,1.001797864670559
2016-07-15,1468540800,1.0015031160430174
2016-07-16,1468627200,1.0023309121667918
2016-07-17,1468713600,1.0075461904258307
2016-07-18,1468800000,1.0029265128850782
2016-07-19,1468886400,1.0049649758560844
2016-07-20,1468972800,1.0012282447414231
2016-07-21,1469059200,1.0012029056302267
2016-07-22,1469145600,1.0007524236202605
2016-07-23,1469232000,0.999978842247872
2016-07-24,1469318400,1.0096394517989644
2016-07-25,1469404800,1.002137579041922
2016-07-26,1469491200,1.001588172911103
2016-07-27,1469577600,1.0030435099705872
2016-07-28,1469664000,1.001702980816526
2016-07-29,1469750400,1.002362444495488
2016-07-30,1469836800,1.0027608315248897
2016-07-31,1469923200,0.9967227249249683
2016-08-01,1470009600,0.9948856155141453
2016-08-02,1470096000,0.9906014172803251
2016-08-03,1470182400,0.9963610272271182
2016-08-04,1470268800,1.0028272906697102
2016-08-05,1470355200,0.999896333761642
2016-08-06,1470441600,0.9988030192489611
2016-08-07,1470528000,1.001606417757179
2016-08-08,1470614400,1.0003203922389767
2016-08-09,1470700800,0.9982377892791704
2016-08-10,1470787200,0.9984911096640817
2016-08-11,1470873600,0.9997087412728515
2016-08-12,1470960000,0.9999597210742108
2016-08-13,1471046400,1.0004788148766748
2016-08-14,1471132800,0.9988043694677418
2016-08-15,1471219200,0.9980633339269388
2016-08-16,1471305600,1.0007105405200123
2016-08-17,1471392000,0.9994930468505271
2016-08-18,1471478400,1.0002402148108411
2016-08-19,1471564800,1.0003623682843643
2016-08-20,1471651200,1.0082930748367736
2016-08-21,1471737600,1.0018039806379195
2016-08-22,1471824000,1.0008644368916075
2016-08-23,1471910400,0.9998580985461757
2016-08-24,1471996800,0.9988877708321359
2016-08-25,1472083200,1.0075614535937416
2016-08-26,1472169600,1.0013690166009366
2016-08-27,1472256000,0.9988841417721873
2016-08-28,1472342400,1.0002116212004073
2016-08-29,1472428800,0.9977988711403691
2016-08-30,1472515200,1.0028894680277691
2016-08-31,1472601600,1.0044547322924633
2016-09-01,1472688000,0.9997453200101023
2016-09-02,1472774400,1.0006618723304772
2016-09-03,1472860800,1.0037472002126429
2016-09-04,1472947200,1.0076671800598038
2016-09-05,1473033600,1.0031263481889834
2016-09-06,1473120000,1.0055255335452102
2016-09-07,1473206400,1.0040577158006538
2016-09-08,1473292800,1.0064827889133314
2016-09-09,1473379200,1.0038489930800674
2016-09-10,1473465600,1.0028560055022264
2016-09-11,1473552000,1.002310071862364
2016-09-12,1473638400,0.9999775927492057
2016-09-13,1473724800,1.0047812816405766
2016-09-14,1473811200,1.0020301771144244
2016-09-15,1473897600,1.0018206345310816
2016-09-16,1473984000,1.0030700231685503
2016-09-17,1474070400,1.0011257180825892
2016-09-18,1474156800,1.0016781055031418
2016-09-19,1474243200,1.00101829157907
2016-09-20,1474329600,1.0057165960621994
2016-09-21,1474416000,0.9991329886227965
2016-09-22,1474502400,0.999968544962812
2016-09-23,1474588800,1.0006086294621823
2016-09-24,1474675200,0.9990889170971071
2016-09-25,1474761600,1.0040004022239024
2016-09-26,1474848000,1.0021231488098754
2016-09-27,1474934400,1.0024105766268951
2016-09-28,1475020800,1.00065847640454
2016-09-29,1475107200,1.0011359325317803
2016-09-30,1475193600,1.000278289143634
2016-10-01,1475280000,1.0024906640975701
2016-10-02,1475366400,1.0007908641726966
2016-10-03,1475452800,1.0046930089665371
2016-10-04,1475539200,1.0042467971446054
2016-10-05,1475625600,1.001776419586986
2016-10-06,1475712000,1.001540634362867
2016-10-07,1475798400,1.0015345866327985
2016-10-08,1475884800,1.0017469197427553
2016-10-09,1475971200,1.0006660508686547
2016-10-10,1476057600,1.0014489828770359
2016-10-11,1476144000,1.005807079618097
2016-10-12,1476230400,1.0069384175773204
2016-10-13,1476316800,1.0025773275590086
2016-10-14,1476403200,1.0021367779767023
2016-10-15,1476489600,1.0008892713209119
2016-10-16,1476576000,1.0018900163589015
2016-10-17,1476662400,1.0079799059786028
2016-10-18,1476748800,1.0041504377236046
2016-10-19,1476835200,1.0020947435176364
2016-10-20,1476921600,1.0009091157770373
2016-10-21,1477008000,1.0034887082867001
2016-10-22,1477094400,1.00495231118613
2016-10-23,1477180800,1.002756167221619
2016-10-24,1477267200,1.0021698984218579
2016-10-25,1477353600,1.0036212751154037
2016-10-26,1477440000,1.0077130846336304
2016-10-27,1477526400,1.0070381786629847
2016-10-28,1477612800,1.0065253974640571
2016-10-29,1477699200,1.0119693676433403
2016-10-30,1477785600,1.0030783987174707
2016-10-31,1477872000,1.0080444373791115
2016-11-01,1477958400,1.0109432645680094
2016-11-02,1478044800,1.0025193326405712
2016-11-03,1478131200,1.0012308660237774
2016-11-04,1478217600,1.0008896029159402
2016-11-05,1478304000,1.0007691766352487
2016-11-06,1478390400,1.0011170095476327
2016-11-07,1478476800,1.001293763819027
2016-11-08,1478563200,1.0043729404702637
2016-11-09,1478649600,1.0067975667030937
2016-11-10,1478736000,1.0041823173166504
2016-11-11,1478822400,1.0054730803246963
2016-11-12,1478908800,1.0020188938624
2016-11-13,1478995200,1.0006682512450022
2016-11-14,1479081600,1.0040057818886745
2016-11-15,1479168000,1.0061321955234437
2016-11-16,1479254400,1.0127044156286016
2016-11-17,1479340800,1.0130149994995774
2016-11-18,1479427200,1.0085511460881746
2016-11-19,1479513600,1.0068470798263327
2016-11-20,1479600000,1.0023878233337284
2016-11-21,1479686400,1.005769102101121
2016-11-22,1479772800,1.0077332630095293
2016-11-23,1479859200,1.01570372977957
2016-11-24,1479945600,1.0125722022397379
2016-11-25,1480032000,1.0031550728628584
2016-11-26,1480118400,1.0049097955852673
2016-11-27,1480204800,1.0059321594939614
2016-11-28,1480291200,1.005628925603475
2016-11-29,1480377600,1.0039202372869422
2016-11-30,1480464000,1.007436549478556
2016-12-01,1480550400,1.0094507060320013
2016-12-02,1480636800,1.0117564344113954
2016-12-03,1480723200,1.0534324322201571
2016-12-04,1480809600,1.005202859409575
2016-12-05,1480896000,1.0043160929218806
2016-12-06,1480982400,1.0043287882841785
2016-12-07,1481068800,1.0064812314035745
2016-12-08,1481155200,1.0104012136343534
2016-12-09,1481241600,1.0044305340426747
2016-12-10,1481328000,1.0117486413544223
2016-12-11,1481414400,1.0044592359283484
2016-12-12,1481500800,1.0067284353430046
2016-12-13,1481587200,1.0065076979039644
2016-12-14,1481673600,1.0060233687980809
2016-12-15,1481760000,1.0065736654624537
2016-12-16,1481846400,1.0047048283784543
2016-12-17,1481932800,1.0077203809178532
2016-12-18,1482019200,1.0078322196686897
2016-12-19,1482105600,1.0039943744268383
2016-12-20,1482192000,1.0070077037776055
2016-12-21,1482278400,1.0127288182873637
2016-12-22,1482364800,1.015622076512241
2016-12-23,1482451200,1.0204929674111396
2016-12-24,1482537600,1.0090749763398421
2016-12-25,1482624000,1.0076071120568821
2016-12-26,1482710400,1.0121786441330511
2016-12-27,1482796800,1.012688973478889
2016-12-28,1482883200,1.0215890327991146
2016-12-29,1482969600,1.020066419847568
2016-12-30,1483056000,1.0101612368392558
2016-12-31,1483142400,1.0081862514158024
2017-01-01,1483228800,1.0212772984751683
2017-01-02,1483315200,1.0239637587668933
2017-01-03,1483401600,1.0177640994509956
2017-01-04,1483488000,1.0287201901584893
2017-01-05,1483574400,1.0265850813533282
2017-01-06,1483660800,0.995515784044864
2017-01-07,1483747200,0.9964932059362288
2017-01-08,1483833600,1.0063635504627626
2017-01-09,1483920000,1.0033739073177717
2017-01-10,1484006400,1.0034263953034133
2017-01-11,1484092800,0.9938379795301752
2017-01-12,1484179200,0.996756299001646
2017-01-13,1484265600,0.9998296403336144
2017-01-14,1484352000,1.0007325432009255
2017-01-15,1484438400,1.0005783557342738
2017-01-16,1484524800,1.0017436873237646
2017-01-17,1484611200,1.0099581576577163
2017-01-18,1484697600,1.003442304065438
2017-01-19,1484784000,1.0040182070355756
2017-01-20,1484870400,1.0024941084666816
2017-01-21,1484956800,1.0086608958961645
2017-01-22,1485043200,1.0111665942989434
2017-01-23,1485129600,1.006751762766864
2017-01-24,1485216000,1.0060972355165647
2017-01-25,1485302400,1.0056707002732455
2017-01-26,1485388800,1.005798365098009
2017-01-27,1485475200,1.0045820888370605
2017-01-28,1485561600,1.004257356502783
2017-01-29,1485648000,1.0165099006149114
2017-01-30,1485734400,1.0054276682485948
2017-01-31,1485820800,1.0086078697792098
2017-02-01,1485907200,1.0086001558523412
2017-02-02,1485993600,1.0111001590710404
2017-02-03,1486080000,1.0114558959267268
2017-02-04,1486166400,1.0062934361356175
2017-02-05,1486252800,1.0067289151970258
2017-02-06,1486339200,1.0107469375103781
2017-02-07,1486425600,1.0124366404391911
2017-02-08,1486512000,1.0098961731655598
2017-02-09,1486598400,1.0038821391289898
2017-02-10,1486684800,1.0052079855376468
2017-02-11,1486771200,1.0045969776146768
2017-02-12,1486857600,1.0091682841533307
2017-02-13,1486944000,1.0086564640362365
